City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current description
1815,Surovikino,48.61,42.85,25.07,91,98,18.34,RU,snow
1816,Ventspils,57.39,21.56,32.0,95,90,9.17,LV,overcast clouds
1817,Liepaja,56.54,21.04,32.0,95,78,10.29,LV,broken clouds
1818,Kaspiyskiy,45.39,47.37,34.63,87,99,21.61,RU,overcast clouds
1819,Gueugnon,46.6,4.06,46.0,81,90,10.29,FR,overcast clouds
1820,Pailon,-17.65,-62.75,87.8,66,75,19.46,BO,broken clouds
1821,Vernashen,39.79,45.36,32.0,87,40,4.7,AM,mist
1822,Ambatolampy,-19.38,47.42,64.4,82,75,11.41,MG,broken clouds
1823,Roald,62.58,6.13,37.4,64,0,10.29,NO,clear sky
1824,Imperia,43.97,7.78,48.2,82,20,8.05,IT,few clouds
1825,Salmas,38.2,44.77,28.4,100,40,4.7,IR,mist
1826,Semme,46.2,1.5,39.2,86,0,3.36,FR,clear sky
1827,Pervomayskiy,53.25,40.29,17.01,70,69,13.71,RU,broken clouds
1828,Tonantins,-2.87,-67.8,82.17,91,90,2.53,BR,light rain
1829,Moanda,-1.56,13.22,72.03,94,99,2.35,GA,moderate rain
1830,Sena Madureira,-9.07,-68.66,81.79,85,85,3.47,BR,heavy intensity rain
1831,Lisakovsk,52.54,62.49,10.33,93,0,8.93,KZ,clear sky
1832,Saquarema,-22.92,-42.51,80.6,88,75,6.93,BR,shower rain
1833,Sept-Iles,50.2,-66.38,24.8,62,0,8.05,CA,clear sky
1834,Niltepec,16.57,-94.62,90.37,39,21,4.45,MX,few clouds
1835,Butterworth,5.4,100.36,77.0,94,40,3.36,MY,scattered clouds
1836,Muskogee,35.58,-95.33,43.0,56,90,6.93,US,overcast clouds
1837,Jiangkou,25.49,119.2,59.0,67,40,4.47,CN,scattered clouds
1838,Cartagena,10.4,-75.51,89.6,66,20,8.05,CO,few clouds
1839,Kuusalu,59.44,25.44,27.0,92,90,8.05,EE,overcast clouds
1840,Severka,56.87,60.3,14.0,78,0,13.42,RU,clear sky
1841,Baruun-Urt,46.68,113.28,-9.24,83,7,11.25,MN,clear sky
1842,Mossendjo,-2.95,12.73,71.02,99,100,3.04,CG,light rain
1843,Cabra,37.47,-4.44,55.99,82,71,3.51,ES,broken clouds
1844,Todos Santos,23.45,-110.22,73.99,55,0,7.0,MX,clear sky
1845,Calvinia,-31.47,19.78,58.1,64,0,5.37,ZA,clear sky
1846,Ust-Kuyga,70.02,135.6,-39.15,79,16,3.83,RU,few clouds
1847,Komagane,35.73,137.94,32.0,100,0,4.0,JP,clear sky
1848,Deyang,31.13,104.38,51.01,1,89,2.82,CN,overcast clouds
1849,Karymskoye,51.62,114.35,-5.57,85,89,6.04,RU,overcast clouds
1850,Sretensk,52.25,117.71,-16.24,82,0,1.72,RU,clear sky
1851,Devils Lake,48.11,-98.87,23.0,85,90,3.36,US,light snow
1852,Sakakah,29.97,40.21,55.4,37,0,8.05,SA,clear sky
1853,San Vicente,-26.62,-54.13,83.07,47,72,4.38,AR,broken clouds
1854,Riverton,40.52,-111.94,33.01,86,40,17.22,US,scattered clouds
1855,Plouzane,48.38,-4.62,44.6,93,90,5.82,FR,moderate rain
1856,Vicovu De Sus,47.93,25.68,34.0,98,100,4.16,RO,overcast clouds
1857,Arroyo,41.61,-4.8,46.0,87,0,10.29,ES,clear sky
1858,Wajima,37.4,136.9,50.97,67,76,24.36,JP,broken clouds
1859,Kalinovskoye,44.86,42.96,36.63,93,100,14.5,RU,overcast clouds
1860,Zheleznogorsk-Ilimskiy,56.58,104.12,-18.15,87,96,1.81,RU,overcast clouds
1861,Sao Joao Del Rei,-21.14,-44.26,73.4,78,75,2.24,BR,light rain
1862,Promyshlennaya,54.92,85.64,8.6,84,90,6.71,RU,light snow
1863,Tonota,-21.48,27.48,80.22,39,2,9.01,BW,clear sky
1864,Kaohsiung,22.62,120.31,69.8,83,75,2.24,TW,mist
1865,Inverness,57.48,-4.22,43.0,100,65,1.14,GB,broken clouds
1866,Tomari,47.77,142.07,16.09,90,100,9.4,RU,overcast clouds
1867,Almondbank,56.42,-3.52,44.01,94,99,5.01,GB,overcast clouds
1868,Krasnaya Gora,53.0,31.6,24.8,85,90,13.42,RU,light snow
1869,Veraval,20.9,70.37,72.86,73,0,7.56,IN,clear sky
1870,Pingliang,35.54,106.69,18.72,76,99,11.14,CN,overcast clouds
1871,Bakreswar,23.88,87.37,67.33,47,82,4.7,IN,broken clouds
1872,Koraput,18.82,82.72,59.13,80,0,2.21,IN,clear sky
1873,Bantry,51.68,-9.45,42.8,93,75,16.11,IE,light rain
1874,Spirit River,55.78,-118.84,3.0,70,32,10.29,CA,scattered clouds
1875,Nador,35.17,-2.93,66.2,77,20,25.28,MA,few clouds
1876,Rulenge,-2.72,30.63,60.31,92,11,0.47,TZ,light rain
1877,Berdigestyakh,62.1,126.7,-42.83,80,45,2.93,RU,scattered clouds
1878,Kolda,12.88,-14.95,81.77,21,0,4.68,SN,clear sky
1879,Santa Ana,33.75,-117.87,64.99,67,75,8.05,US,broken clouds
1880,Amudat,1.95,34.95,70.41,55,1,6.2,UG,clear sky
1881,Carballo,43.21,-8.69,55.99,88,90,3.0,ES,overcast clouds
1882,Socorro,31.65,-106.3,62.01,26,75,12.75,US,broken clouds
1883,La Huerta,19.47,-104.65,82.96,53,87,5.68,MX,overcast clouds
1884,Port Moresby,-9.44,147.18,75.2,100,40,6.93,PG,scattered clouds
1885,Nongstoin,25.52,91.27,47.73,93,89,1.74,IN,overcast clouds
1886,Logan,41.74,-111.83,30.99,63,90,12.75,US,overcast clouds
1887,Manzhouli,49.6,117.43,-11.96,80,0,10.07,CN,clear sky
1888,Ribeira Brava,32.65,-17.07,62.6,93,75,5.82,PT,broken clouds
1889,Sikonge,-5.63,32.77,69.8,49,75,1.81,TZ,thunderstorm
1890,Cabedelo,-6.98,-34.83,82.4,69,20,11.41,BR,few clouds
1891,Seguela,7.96,-6.67,80.02,53,11,3.74,CI,few clouds
1892,Lipno,52.84,19.18,36.0,93,100,1.01,PL,overcast clouds
1893,Dubuque,42.48,-90.87,33.01,74,98,8.01,US,overcast clouds
1894,Wawa,9.9,4.42,80.55,29,0,1.61,NG,clear sky
1895,Baie-Comeau,49.22,-68.15,24.8,73,90,4.7,CA,overcast clouds
1896,Carlsbad,33.16,-117.35,61.0,76,90,4.05,US,overcast clouds
1897,Lianran,24.92,102.48,51.01,70,0,15.66,CN,clear sky
1898,Kabalo,-6.05,26.92,71.31,93,100,3.06,CD,overcast clouds
1899,Mirpur Khas,25.53,69.02,61.02,39,0,8.16,PK,clear sky
1900,Ladnun,27.65,74.38,53.47,67,3,6.93,IN,clear sky
1901,Assiniboia,49.63,-105.98,23.0,79,0,10.29,CA,clear sky
1902,Brigantine,39.41,-74.36,57.2,87,1,12.75,US,clear sky
1903,Peleduy,59.63,112.74,-28.77,81,98,2.37,RU,overcast clouds
1904,Kribi,2.95,9.92,79.65,83,100,6.4,CM,overcast clouds
1905,Sladkovo,55.53,70.34,14.05,95,95,11.77,RU,overcast clouds
1906,Maumere,-8.62,122.21,76.12,90,100,4.45,ID,light rain
1907,San Carlos De Bariloche,-41.15,-71.31,53.6,37,40,19.46,AR,scattered clouds
1908,Trebinje,42.71,18.34,53.6,66,40,5.82,BA,scattered clouds
1909,Paraiso,9.84,-83.87,78.8,47,0,17.22,CR,clear sky
1910,Dayong,25.02,118.29,62.6,72,90,6.71,CN,overcast clouds
1911,Pokhvistnevo,53.65,52.13,3.51,93,87,2.08,RU,overcast clouds
1912,Kuloy,61.03,42.49,17.6,93,96,6.71,RU,overcast clouds
1913,Pilar,-9.6,-35.96,78.8,74,75,6.93,BR,broken clouds
1914,Finnsnes,69.23,17.98,6.8,92,100,5.82,NO,overcast clouds
1915,Batsfjord,70.63,29.72,22.33,94,100,8.93,NO,overcast clouds
1916,Bosaso,11.28,49.18,73.92,55,93,2.82,SO,overcast clouds
1917,Savelugu,9.62,-0.83,87.35,24,7,2.17,GH,clear sky
1918,Tortoli,39.93,9.66,53.6,62,20,18.34,IT,few clouds
1919,Oromocto,45.84,-66.48,33.8,74,90,9.17,CA,overcast clouds
1920,Podporozhye,60.91,34.17,21.94,96,64,5.19,RU,broken clouds
1921,Jaciara,-15.97,-54.97,80.28,83,78,0.87,BR,light rain
1922,Maltahohe,-24.83,16.98,65.43,23,0,12.91,NA,clear sky
1923,Atherton,53.52,-2.49,41.0,76,3,3.0,GB,clear sky
1924,Asyut,27.18,31.18,68.0,37,0,12.75,EG,clear sky
1925,Vernon,50.26,-119.27,37.0,86,78,1.12,CA,broken clouds
1926,Loreto,22.27,-101.97,71.82,32,75,14.34,MX,broken clouds
1927,Beboto,8.27,16.94,76.86,24,6,1.54,TD,clear sky
1928,Nyagan,62.14,65.39,12.36,95,14,5.23,RU,few clouds
1929,Soma,39.19,27.61,53.6,93,75,2.24,TR,broken clouds
1930,San Ramon De La Nueva Oran,-23.13,-64.33,100.99,30,4,1.99,AR,clear sky
1931,Tazovskiy,67.47,78.7,7.48,96,74,10.07,RU,broken clouds
1932,Innisfail,-17.53,146.03,75.78,84,48,3.85,AU,scattered clouds
1933,Fukuma,33.77,130.47,39.2,86,87,4.7,JP,overcast clouds
1934,Aflao,6.12,1.19,82.4,83,20,8.05,TG,thunderstorm
1935,Bria,6.54,21.99,77.38,32,41,1.81,CF,scattered clouds
1936,Garowe,8.41,48.48,67.64,51,58,10.56,SO,broken clouds
1937,Sungaipenuh,-2.08,101.38,62.85,80,100,1.74,ID,overcast clouds
1938,Verkhoyansk,67.54,133.38,-42.09,78,25,1.1,RU,scattered clouds
